DatetimeIndex,Adj_Close,SMA_10,EMA_20,RSI,MACD,dayofweek,month,year,dayofyear,dayofmonth,weekofyear,Prediction,isFuture,Signal_SMA,Signal_RSI,Signal_MACD,Predicted_SMA,Predicted_RSI,Predicted_MACD,Portfolio_Value_Predicted_SMA,Portfolio_Value_Predicted_RSI,Portfolio_Value_Predicted_MACD,Activo
2023-08-22,176.13394165039062,175.7572479248047,180.01990991395454,37.47115950154475,-3.660951551493497,1,8,2023,234,22,34,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6842.22461748723,5610.595604783211,AAPL
2023-08-23,179.9998779296875,176.07231597900392,180.0180021059291,47.34818585470508,-3.1905334116627277,2,8,2023,235,23,34,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6992.403533214591,5610.595604783211,AAPL
2023-08-24,175.28919982910156,175.9381530761719,179.5676399843265,39.21886479566538,-3.161393425099419,3,8,2023,236,24,34,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6809.409174700412,5610.595604783211,AAPL
2023-08-25,177.50538635253906,176.01964569091797,179.37123487653722,44.08296622366477,-2.925745867659117,4,8,2023,237,25,34,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6895.500735733583,5610.595604783211,AAPL
2023-08-28,179.07565307617188,176.09219665527343,179.34308422888336,47.30098179180154,-2.582516437378672,0,8,2023,240,28,35,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,6956.5004359150935,5610.595604783211,AAPL
2023-08-29,182.9813232421875,176.75507354736328,179.68958318253138,54.3396440758165,-1.97261067178016,1,8,2023,241,29,35,177.38604736328125,False,0,-1,0,0,-1,0,5492.405990736105,7108.222882521898,5610.595604783211,AAPL
2023-08-30,186.48948669433597,177.85621948242186,180.33719304079847,59.56391449617583,-1.192430885777668,2,8,2023,242,30,35,184.3681640625,False,0,-1,0,0,-1,0,5492.405990736105,7244.503500042535,5610.595604783211,AAPL
2023-08-31,186.70811462402344,179.2346405029297,180.9439474772961,59.8720514748576,-0.5501495560767182,3,8,2023,243,31,35,185.36135864257807,False,0,-1,0,0,-1,0,5492.405990736105,7252.996476402238,5610.595604783211,AAPL
2023-09-01,188.28829956054688,180.72238159179688,181.64340958046284,62.11895108234111,0.0853864613441715,4,9,2023,244,1,35,185.36135864257807,False,0,-1,1,0,-1,1,5492.405990736105,7314.381466549816,5610.595604783211,AAPL
2023-09-05,188.5268096923828,182.0998092651367,182.2989714958838,62.460621506749554,0.6013669246968334,1,9,2023,248,5,36,185.36135864257807,False,0,-1,1,0,-1,1,5492.405990736105,7323.646801103034,5617.702705439482,AAPL
2023-09-06,181.77880859375,182.66429595947267,182.24943217187104,48.99588173590195,0.4604698562109774,2,9,2023,249,6,36,185.36135864257807,False,1,-1,1,1,-1,1,5492.405990736105,7061.509141528356,5416.6264548523495,AAPL
2023-09-07,176.46188354492188,182.31049652099608,181.69823706454247,41.41943004423926,-0.0793092737766016,3,9,2023,250,7,36,185.36135864257807,False,1,-1,0,1,-1,0,5331.756291156753,6854.964082026784,5252.935069619807,AAPL
2023-09-08,177.07803344726562,182.4893798828125,181.2582176724209,42.52852606031102,-0.4521577819984088,4,9,2023,251,8,36,185.36135864257807,False,1,-1,0,1,-1,0,5350.373122464011,6878.89948022645,5252.935069619807,AAPL
2023-09-11,178.25074768066406,182.563916015625,180.97179195892025,44.67548464236762,-0.6455729104823149,0,9,2023,254,11,37,185.36135864257807,False,1,-1,0,1,-1,0,5385.80642038673,6924.45557306041,5252.935069619807,AAPL
2023-09-12,175.20968627929688,182.1773193359375,180.4230199894323,40.45500978338538,-1.032343816264131,1,9,2023,255,12,37,185.36135864257807,False,1,-1,0,1,-1,0,5293.921431216217,6806.320334680144,5252.935069619807,AAPL
2023-09-13,173.1326141357422,181.19244842529295,179.72869562241422,37.826558391174416,-1.489297217530435,2,9,2023,256,13,37,185.36135864257807,False,1,-1,0,1,-1,0,5231.163161576842,6725.632909986407,5252.935069619807,AAPL
2023-09-14,174.6531524658203,180.0088150024414,179.24531055988146,40.856041281604384,-1.7090405885729751,3,9,2023,257,14,37,185.36135864257807,False,1,-1,0,1,-1,0,5277.105886682546,6784.700825553437,5252.935069619807,AAPL
2023-09-15,173.92764282226562,178.73076782226562,178.73886601344188,39.858087221627216,-1.9196033655015583,4,9,2023,258,15,37,174.52565002441406,False,0,-1,0,0,-1,0,5249.929590511365,6756.517160912538,5252.935069619807,AAPL
2023-09-18,176.8693389892578,177.58887176513673,178.56081582066244,45.65447416375598,-1.8280331589989205,0,9,2023,261,18,38,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6870.792386586608,5252.935069619807,AAPL
2023-09-19,177.96255493164062,176.5324462890625,178.50383859313655,47.672841056532064,-1.648249723640106,1,9,2023,262,19,38,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6913.260232154093,5252.935069619807,AAPL
2023-09-20,174.40469360351562,175.79503479003907,178.1134438322203,42.182085495526415,-1.7724282808175076,2,9,2023,263,20,38,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6775.049015526563,5252.935069619807,AAPL
2023-09-21,172.8543243408203,175.4342788696289,177.6125753092298,40.01907353022816,-1.97319674080606,3,9,2023,264,21,38,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6714.822266292364,5252.935069619807,AAPL
2023-09-22,173.7090301513672,175.09737854003907,177.24080910371907,41.79116435383968,-2.0398257346474225,4,9,2023,265,22,38,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6748.024777306629,5252.935069619807,AAPL
2023-09-25,174.99105834960938,174.7714096069336,177.02654712713718,44.442595537398425,-1.9665120047813505,0,9,2023,268,25,39,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6797.827358320441,5252.935069619807,AAPL
2023-09-26,170.8965301513672,174.34009399414063,176.44273598658765,38.422923559235,-2.213291109677357,1,9,2023,269,26,39,178.0374755859375,False,0,-1,0,0,-1,0,5249.929590511365,6638.768398005927,5252.935069619807,AAPL
2023-09-27,169.37599182128906,173.9644317626953,175.7697127327497,36.44853908602947,-2.50271037648605,2,9,2023,270,27,39,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6579.700482438897,5252.935069619807,AAPL
2023-09-28,169.63438415527344,173.46255493164062,175.185395725371,37.04060330258818,-2.680329953451576,3,9,2023,271,28,39,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6589.738175185631,5252.935069619807,AAPL
2023-09-29,170.15118408203125,173.08490905761718,174.70594699743387,38.27912285366741,-2.7477193149971413,4,9,2023,272,29,39,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6609.814153432894,5252.935069619807,AAPL
2023-10-02,172.67544555664062,172.66551971435547,174.51256590783453,44.06685141857153,-2.567838619487105,0,10,2023,275,2,40,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6707.873413565898,5252.935069619807,AAPL
2023-10-03,171.3337860107422,172.0026428222656,174.2098249652543,41.82206901463049,-2.504670304791801,1,10,2023,276,3,40,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6655.754350725333,5252.935069619807,AAPL
2023-10-04,172.5860137939453,171.8207748413086,174.0551762822725,44.65580879505158,-2.326743393993894,2,10,2023,277,4,40,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6704.399283579562,5252.935069619807,AAPL
2023-10-05,173.82827758789062,171.9181701660156,174.03356688280758,47.39333114204822,-2.0617284074529607,3,10,2023,278,5,40,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6752.657148206342,5252.935069619807,AAPL
2023-10-06,176.392333984375,172.1865005493164,174.25821136867114,52.60434887297895,-1.626059991412717,4,10,2023,279,6,40,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6852.262310233964,5252.935069619807,AAPL
2023-10-09,177.883056640625,172.47570037841797,174.60343472790484,55.37219076712847,-1.1472756929747732,0,10,2023,282,9,41,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6910.171984887617,5252.935069619807,AAPL
2023-10-10,177.28675842285156,173.1147232055664,174.85898936551882,54.01339067376136,-0.8066533717648667,1,10,2023,283,10,41,171.07215881347656,False,0,-1,0,0,-1,0,5249.929590511365,6887.00775937388,5252.935069619807,AAPL
2023-10-11,178.6880340576172,174.04592742919922,175.2236602885758,56.702284107712806,-0.4188087290491467,2,10,2023,284,11,41,178.02084350585938,False,0,-1,0,0,-1,0,5249.929590511365,6941.442711287404,5252.935069619807,AAPL
2023-10-12,179.59242248535156,175.04173126220704,175.63973287874492,58.39320231930877,-0.0380241488793728,3,10,2023,285,12,41,179.41659545898438,False,0,-1,0,0,-1,0,5249.929590511365,6976.575228654769,5252.935069619807,AAPL
2023-10-13,177.74392700195312,175.8010055541992,175.84013231905044,53.77095238975484,0.1132863428786095,4,10,2023,286,13,41,179.41659545898438,False,0,-1,1,0,-1,1,5249.929590511365,6904.76725579439,5252.935069619807,AAPL
2023-10-16,177.61471557617188,176.29493255615233,176.0091402483001,53.45244033236742,0.2202359723374627,0,10,2023,289,16,42,179.41659545898438,False,1,-1,1,1,-1,1,5249.929590511365,6899.747816667228,5249.116434343034,AAPL
2023-10-17,176.05442810058594,176.76699676513672,176.01345337708923,49.62942712958768,0.177051228449784,1,10,2023,290,17,42,176.43280029296875,False,1,-1,1,1,-1,1,5203.810667531304,6839.135777466961,5203.004654675288,AAPL
2023-10-18,174.75253295898438,176.98364868164063,175.8933657182221,46.63245562709391,0.0373444664903672,2,10,2023,291,18,42,176.43280029296875,False,1,-1,1,1,-1,1,5165.329296179471,6788.561431013428,5164.529243663292,AAPL
2023-10-19,174.3748779296875,177.0383087158203,175.74874783359974,45.76904156222897,-0.102664303381772,3,10,2023,292,19,42,174.47970581054688,False,1,-1,0,1,-1,0,5154.1665819478285,6773.890774613187,5148.214890154507,AAPL
2023-10-20,171.8108367919922,176.58015899658204,175.37370868678,40.31175301364463,-0.4157267146546246,4,10,2023,293,20,42,174.47970581054688,False,1,-1,0,1,-1,0,5078.3787431057135,6674.286205339358,5148.214890154507,AAPL
2023-10-23,171.93008422851562,175.9848617553711,175.0457444526596,40.66609026512538,-0.6467532902066466,0,10,2023,296,23,43,174.47970581054688,False,1,-1,0,1,-1,0,5081.903454690371,6678.918576239071,5148.214890154507,AAPL
2023-10-24,172.36737060546875,175.4929229736328,174.79066122911763,42.02524373706779,-0.7855033658798618,1,10,2023,297,24,43,171.6213836669922,False,1,-1,0,1,-1,0,5094.82875022372,6695.905714466065,5148.214890154507,AAPL
2023-10-25,170.04185485839844,174.62830505371093,174.3383939557158,37.151329205120334,-1.0707703125026171,2,10,2023,298,25,43,170.08897399902344,False,1,-1,0,1,-1,0,5026.091236588434,6605.567072499249,5148.214890154507,AAPL
2023-10-26,165.85784912109375,173.25484771728514,173.53072301908512,30.33475931533637,-1.6158343857669308,3,10,2023,299,26,43,170.08897399902344,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-10-27,167.17965698242188,172.19842071533202,172.92585958702196,34.42803039096462,-1.9190214583806835,4,10,2023,300,27,43,170.08897399902344,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-10-30,169.23683166503906,171.36063232421876,172.57452359445216,40.30655735751313,-1.9705868943407552,0,10,2023,303,30,44,170.08897399902344,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-10-31,169.71388244628906,170.72657775878906,172.3020815803414,41.61374822625647,-1.9504750009978975,1,10,2023,304,31,44,170.08897399902344,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-11-01,172.8940887451172,170.54073333740234,172.35846321508194,49.545792562300704,-1.6587985137031185,2,11,2023,305,1,44,170.08897399902344,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-11-02,176.47183227539062,170.75042877197265,172.75021264939704,56.67655708394347,-1.125969320231519,3,11,2023,306,2,44,170.08897399902344,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-11-03,175.55751037597656,171.1250961303711,173.0175743376427,54.55456196833571,-0.76861635071009,4,11,2023,307,3,44,176.25875854492188,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-11-06,178.12156677246094,171.74424438476564,173.50366885524446,59.17115076873685,-0.2753396808445529,0,11,2023,310,6,45,177.09056091308594,False,0,-1,0,0,-1,0,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-11-07,180.69554138183597,172.57706146240236,174.18860909587224,63.21137798091046,0.3195997265596872,1,11,2023,311,7,45,177.09056091308594,False,0,-1,1,0,-1,1,4897.518119867872,6436.589171733081,5148.214890154507,AAPL
2023-11-08,181.7589111328125,173.74876708984374,174.9095902422475,64.76271383620917,0.866905399372456,2,11,2023,312,8,45,177.09056091308594,False,0,-1,1,0,-1,1,4897.518119867872,6436.589171733081,5178.511464955703,AAPL
2023-11-09,181.28189086914065,175.29117126464843,175.51647601623733,63.46972103101825,1.2477739778431385,3,11,2023,313,9,45,177.09056091308594,False,0,-1,1,0,-1,1,4897.518119867872,6436.589171733081,5164.920632522536,AAPL
2023-11-10,185.49127197265625,177.12233276367186,176.46645658351534,69.29533310384319,1.8677467244713453,4,11,2023,314,10,45,177.09056091308594,False,1,-1,1,1,-1,1,4897.518119867872,6436.589171733081,5284.850534000629,AAPL
2023-11-13,183.89907836914065,178.58855743408202,177.17432532500345,65.06843987368372,2.205182899760331,0,11,2023,317,13,46,177.09056091308594,False,1,-1,1,1,-1,1,4855.479500257215,6436.589171733081,5239.487185492175,AAPL
2023-11-14,186.52621459960935,180.2697906494141,178.06498144639448,68.48441050580728,2.65399780306106,1,11,2023,318,14,46,186.1776428222656,False,1,-1,1,1,-1,1,4924.84366577967,6436.589171733081,5314.33718874479,AAPL
2023-11-15,187.09341430664065,181.6897232055664,178.92483219498936,69.18505171329583,3.020635122127544,2,11,2023,319,15,46,186.1776428222656,False,1,-1,1,1,-1,1,4939.819415383558,6436.589171733081,5330.497332792059,AAPL
2023-11-16,188.7851409912109,182.92105407714843,179.86390922320095,71.23883934714925,3.4084159466937365,3,11,2023,320,16,46,186.1776428222656,False,1,0,1,1,0,1,4984.48600267597,6436.589171733081,5378.696488349375,AAPL
2023-11-17,188.7652282714844,184.24182586669923,180.711653894466,71.17870408164603,3.671802006000263,4,11,2023,321,17,46,186.1776428222656,False,1,0,1,1,0,1,4983.960247988757,6436.589171733081,5378.129153043723,AAPL
2023-11-20,190.5166473388672,185.48133392333983,181.6454627939328,73.31255270985586,3.97602904922536,0,11,2023,324,20,47,186.1776428222656,False,1,0,1,1,0,1,5030.202890711343,6436.589171733081,5428.029010298901,AAPL
2023-11-21,189.71060180664065,186.38283996582032,182.41357127133355,70.71758643212112,4.104772769418133,1,11,2023,325,21,47,186.1776428222656,False,1,0,1,1,0,1,5008.920905000985,6436.589171733081,5405.063885761698,AAPL
2023-11-22,190.3773498535156,187.24468383789065,183.1720263743985,71.61267239616221,4.21205019758861,2,11,2023,326,22,47,186.1776428222656,False,1,0,1,1,0,1,5026.525025163783,6436.589171733081,5424.060271597527,AAPL
2023-11-24,189.0438690185547,188.02088165283203,183.73124948336576,67.18916430689251,4.141724353080406,4,11,2023,328,24,47,189.49932861328125,False,1,-1,1,1,-1,1,4991.317187715342,6436.589171733081,5386.067934665567,AAPL
2023-11-27,188.8647308349609,188.3582275390625,184.220152469232,66.5940526441043,4.0251363935570055,0,11,2023,331,27,48,189.49932861328125,False,1,-1,1,1,-1,1,4986.587409916202,6436.589171733081,5380.964090613191,AAPL
2023-11-28,189.4717559814453,188.91549530029295,184.72030518468085,67.64000258531631,3.9363457088231257,1,11,2023,332,28,48,189.49932861328125,False,1,-1,1,1,-1,1,5002.614668894516,6436.589171733081,5398.258905271762,AAPL
2023-11-29,188.44679260253903,189.10755310058596,185.0752087482864,63.99641587729717,3.74015825655394,2,11,2023,333,29,48,189.49932861328125,False,1,-1,1,1,-1,1,4975.552604642057,6436.589171733081,5369.056570289972,AAPL
2023-11-30,189.02395629882807,189.30060729980468,185.45127994357608,65.13531835624157,3.58986880098658,3,11,2023,334,30,48,189.43093872070312,False,1,-1,1,1,-1,1,4990.791433028129,6436.589171733081,5385.500599359915,AAPL
2023-12-01,190.3076934814453,189.4528625488281,185.91379551861124,67.59097985003234,3.533616851209672,4,12,2023,335,1,48,189.43093872070312,False,1,-1,1,1,-1,1,5024.685890951425,6436.589171733081,5422.07568487699,AAPL
2023-12-04,188.5064849853516,189.42698822021484,186.16071832496743,61.08936881240152,3.3055895250440983,0,12,2023,338,4,49,189.43093872070312,False,1,-1,1,1,-1,1,4977.128660072231,6436.589171733081,5370.7572719878335,AAPL
2023-12-05,192.47705078125,189.62302856445316,186.7622737969944,68.32290532406594,3.406005392535434,1,12,2023,339,5,49,189.43093872070312,False,1,-1,1,1,-1,1,5081.963338948155,6436.589171733081,5483.883062455386,AAPL
2023-12-06,191.3824157714844,189.7902099609375,187.2022873183744,64.74920241495252,3.358542605403045,2,12,2023,340,6,49,189.43093872070312,False,1,-1,1,1,-1,1,5053.061737606184,6436.589171733081,5452.695706013362,AAPL
2023-12-07,193.3229217529297,190.0847671508789,187.7852048835701,67.9496802348412,3.4378808692134726,3,12,2023,341,7,49,193.0934600830078,False,1,-1,1,1,-1,1,5104.296834032938,6436.589171733081,5507.9828576038935,AAPL
2023-12-08,194.75587463378903,190.65596771240237,188.4490781931148,70.10793820283888,3.575171979569774,4,12,2023,342,8,49,193.0934600830078,False,1,0,1,1,0,1,5142.131027654513,6436.589171733081,5548.809262625924,AAPL
2023-12-11,192.2382049560547,190.99331512451167,188.8099474086329,62.18464595547069,3.4411537928266114,0,12,2023,345,11,50,193.0934600830078,False,1,-1,1,1,-1,1,5075.657102841686,6436.589171733081,5477.07808196545,AAPL
2023-12-12,193.76077270507807,191.422216796875,189.2814545797229,64.77718386658009,3.418396757062993,1,12,2023,346,12,50,193.0934600830078,False,1,-1,1,1,-1,1,5115.857393994296,6436.589171733081,5520.457713232763,AAPL
2023-12-13,196.9949188232422,192.2770294189453,190.01607022196285,69.55225431193251,3.619605644371688,2,12,2023,347,13,50,193.0934600830078,False,1,-1,1,1,-1,1,5201.24841561791,6436.589171733081,5612.602096404253,AAPL
2023-12-14,197.14419555664065,193.08905334472652,190.694939301456,69.75605764289841,3.747906983310628,3,12,2023,348,14,50,196.61566162109372,False,1,-1,1,1,-1,1,5205.189762824809,6436.589171733081,5616.855154868001,AAPL
2023-12-15,196.6068115234375,193.71896514892575,191.2579747511685,67.99168918895221,3.762848542698862,4,12,2023,349,15,50,196.8908233642578,False,1,-1,1,1,-1,1,5191.001235181698,6436.589171733081,5601.544492190267,AAPL
2023-12-18,194.93499755859372,194.36181640625,191.6081673994947,62.6800951269613,3.598309350805266,0,12,2023,352,18,51,196.8908233642578,False,1,-1,1,1,-1,1,5146.860402576499,6436.589171733081,5553.912671938603,AAPL
2023-12-19,195.9799041748047,194.71210174560548,192.0245232828576,64.54444553043994,3.51174487809854,1,12,2023,353,19,51,196.8908233642578,False,1,-1,1,1,-1,1,5174.44902727048,6436.589171733081,5583.68321170544,AAPL
2023-12-20,193.88018798828125,194.96187896728517,192.20125325480268,58.24747164661889,3.236405098242699,2,12,2023,354,20,51,196.8908233642578,False,1,-1,1,1,-1,1,5119.010310608953,6436.589171733081,5523.859986107882,AAPL
2023-12-21,193.7308807373047,195.00267486572267,192.34693206266,57.81553253119787,2.9718903891809703,3,12,2023,355,21,51,196.8908233642578,False,1,-1,1,1,-1,1,5115.068157647745,6436.589171733081,5519.606058164739,AAPL
2023-12-22,192.65618896484372,194.7927062988281,192.37638510096323,54.67282012387037,2.645051425712012,4,12,2023,356,22,51,196.8908233642578,False,1,-1,1,1,-1,1,5086.693116747296,6436.589171733081,5488.986906507762,AAPL
2023-12-26,192.1088714599609,194.77977294921877,192.350907611344,53.09006593227615,2.3151773208871305,1,12,2023,360,26,52,196.8908233642578,False,1,-1,1,1,-1,1,5072.24231607631,6436.589171733081,5473.39322828675,AAPL
2023-12-27,192.20835876464844,194.6245315551758,192.3373315307063,53.354407596119536,2.0382814702342955,2,12,2023,361,27,52,196.8908233642578,False,1,-1,1,1,-1,1,5074.8690751266,6436.589171733081,5476.22773111652,AAPL
2023-12-28,192.63626098632807,194.1886657714844,192.36580100267028,54.54094853180514,1.8322466480022683,3,12,2023,362,28,52,196.8908233642578,False,1,-1,1,1,-1,1,5086.166959182928,6436.589171733081,5488.419136462413,AAPL
2023-12-29,191.5913848876953,193.63338470458984,192.2920470869584,51.1213186933661,1.566591111057761,4,12,2023,363,29,52,196.8908233642578,False,1,-1,1,1,-1,1,5058.579140243256,6436.589171733081,5458.649466174971,AAPL
2024-01-02,184.7349853515625,192.4462020874024,191.5723269216826,35.4253890035766,0.7936542902153292,1,1,2024,2,2,1,196.8908233642578,False,1,-1,1,1,-1,1,4877.549916559814,6436.589171733081,5263.303095618007,AAPL
2024-01-03,183.3517608642578,191.2878784179688,190.7894158685945,33.21007119687866,0.0686898214487712,2,1,2024,3,3,1,196.8908233642578,False,1,-1,1,1,-1,1,4841.028699586229,6436.589171733081,5223.893507271163,AAPL
2024-01-04,181.02316284179688,189.792204284668,189.859296532709,29.828354335162487,-0.6858421809031086,3,1,2024,4,4,1,196.8908233642578,False,0,1,0,0,1,0,4774.767278774816,6436.589171733081,5152.391637020138,AAPL
2024-01-05,180.2967071533203,188.43385620117184,188.948573734672,28.8416504609377,-1.3271347484258629,4,1,2024,5,5,1,196.8908233642578,False,0,1,0,0,1,0,4774.767278774816,6410.758793206999,5152.391637020138,AAPL
2024-01-08,184.6553649902344,187.52630462646485,188.5396967113922,41.37266003330828,-1.466748701820336,0,1,2024,8,8,2,196.8908233642578,False,0,-1,0,0,-1,0,4774.767278774816,6565.738351601351,5152.391637020138,AAPL
2024-01-09,184.23741149902344,186.6844268798828,188.1299552625952,40.63372426728298,-1.5927587876610971,1,1,2024,9,9,2,196.8908233642578,False,0,-1,0,0,-1,0,4774.767278774816,6550.877298056687,5152.391637020138,AAPL
2024-01-10,185.28228759765625,186.00176849365235,187.8587488183153,43.35741521635104,-1.5899816016036823,2,1,2024,10,10,2,196.8908233642578,False,0,-1,0,0,-1,0,4774.767278774816,6588.029660642133,5152.391637020138,AAPL
2024-01-11,184.68521118164065,185.24945373535155,187.556507138632,42.166887864592205,-1.6173163226186205,3,1,2024,11,11,2,183.37147521972656,False,0,-1,0,0,-1,0,4774.767278774816,6566.799584149756,5152.391637020138,AAPL
2024-01-12,185.0135955810547,184.48718719482423,187.31432508552936,43.09240299777582,-1.5941055528323886,4,1,2024,12,12,2,183.37147521972656,False,0,-1,0,0,-1,0,4774.767278774816,6578.4758549443495,5152.391637020138,AAPL
2024-01-16,182.7347717285156,183.60152587890624,186.87817714676612,38.489212865072936,-1.7395405498938032,1,1,2024,16,16,3,183.37147521972656,False,0,-1,0,0,-1,0,4774.767278774816,6497.448362642943,5152.391637020138,AAPL
2024-01-17,181.78941345214844,183.30696868896484,186.393532985374,36.73605480507374,-1.909074720066428,2,1,2024,17,17,3,183.37147521972656,False,0,-1,0,0,-1,0,4774.767278774816,6463.834526990368,5152.391637020138,AAPL
2024-01-18,187.71041870117188,183.74283447265623,186.51895067259284,51.60463531449143,-1.5478138965466428,3,1,2024,18,18,3,183.37147521972656,False,0,-1,0,0,-1,0,4774.767278774816,6674.366028447703,5152.391637020138,AAPL
2024-01-19,190.62612915039065,184.70313110351563,186.9101105276212,56.96801176152203,-1.0145435984490518,4,1,2024,19,19,3,189.50537109375,False,0,-1,0,0,-1,0,4774.767278774816,6778.039116525121,5152.391637020138,AAPL
2024-01-22,192.9447479248047,185.96793518066409,187.4848378987816,60.69808896008536,-0.4002164415994116,0,1,2024,22,22,4,189.50537109375,False,0,-1,0,0,-1,0,4774.767278774816,6860.481585557734,5152.391637020138,AAPL
2024-01-23,194.22845458984372,186.925244140625,188.12708710745417,62.62950734931137,0.1880588305406547,1,1,2024,23,23,4,189.50537109375,False,0,-1,1,0,-1,1,4774.767278774816,6906.125978740131,5152.391637020138,AAPL
2024-01-24,193.55177307128903,187.8566802978516,188.64372386591464,60.92971814955973,0.5928348476255962,2,1,2024,24,24,4,193.70846557617188,False,0,-1,1,0,-1,1,4774.767278774816,6882.065406232913,5134.440980899798,AAPL
2024-01-25,193.2234039306641,188.6507919311524,189.07988387208124,60.07761637873384,0.8770164127832629,3,1,2024,25,25,4,192.87892150878903,False,0,-1,1,0,-1,1,4774.767278774816,6870.389677990747,5125.730174763877,AAPL
2024-01-26,191.4819183349609,189.3304626464844,189.30864905902217,55.63392173909706,0.9507493702976716,4,1,2024,26,26,4,192.87892150878903,False,1,-1,1,1,-1,1,4774.767278774816,6808.468169427625,5079.5329487279705,AAPL
2024-01-29,190.79530334472656,189.90863342285155,189.45023518147025,53.93989716597311,0.9429099005218972,0,1,2024,29,29,5,192.87892150878903,False,1,-1,1,1,-1,1,4757.645940023904,6784.0543952900325,5061.318782626474,AAPL
2024-01-30,187.12326049804688,190.34748229980468,189.2286185449537,45.89178337542221,0.6330959589336942,1,1,2024,30,30,5,187.3028564453125,False,1,-1,1,1,-1,1,4666.08037507111,6653.488611033273,4963.908735813481,AAPL
2024-01-31,183.5010223388672,190.51864318847657,188.6831331919931,39.61299784134613,0.0941959981658158,2,1,2024,31,31,5,187.3028564453125,False,1,-1,1,1,-1,1,4575.756733085626,6524.693717900232,4862.952062019499,AAPL
2024-02-01,185.94903564453125,190.3425048828125,188.4227429493777,45.081642559555725,-0.1338094167778933,3,2,2024,32,1,5,186.94058227539065,False,1,-1,0,1,-1,0,4636.80006256305,6611.737031518977,4862.952062019499,AAPL
2024-02-02,184.9439697265625,189.7742889404297,188.0914312138715,43.34603677065469,-0.3910974428335123,4,2,2024,33,2,5,186.5125732421875,False,1,-1,0,1,-1,0,4611.737874447021,6576.0001882171655,4862.952062019499,AAPL
2024-02-05,186.76502990722656,189.15631713867188,187.9651072799053,47.30460774332087,-0.4429496717092434,0,2,2024,36,5,6,186.5125732421875,False,1,-1,0,1,-1,0,4657.147585394788,6640.751107690274,4862.952062019499,AAPL
2024-02-06,188.37713623046875,188.5711853027344,188.0043481323399,50.59560692608508,-0.3499257036271785,1,2,2024,37,6,6,186.5125732421875,False,1,-1,0,0,-1,0,4692.6495042970655,6698.072314219692,4862.952062019499,AAPL
2024-02-07,188.48660278320312,188.06466827392575,188.05027714670783,50.82020925385216,-0.2643235454686419,2,2,2024,38,7,6,186.5125732421875,False,1,-1,0,0,-1,0,4692.6495042970655,6701.964585335366,4862.952062019499,AAPL
2024-02-08,187.4019317626953,187.4825210571289,187.98852996727808,48.46888257907718,-0.2807705565761864,3,2,2024,39,8,6,186.5125732421875,False,0,-1,0,0,-1,0,4692.6495042970655,6663.397246018712,4862.952062019499,AAPL
2024-02-09,188.16912841796875,187.1512420654297,188.0057298197248,50.2231557776842,-0.2292558542417566,4,2,2024,40,9,6,186.5125732421875,False,0,-1,0,0,-1,0,4692.6495042970655,6690.676239526513,4862.952062019499,AAPL
2024-02-12,186.4752655029297,186.71923828125,187.8599713133634,46.462316533967815,-0.3214056977236907,0,2,2024,43,12,7,186.3182373046875,False,0,-1,0,0,-1,0,4692.6495042970655,6630.448037089961,4862.952062019499,AAPL
2024-02-13,184.37286376953125,186.44419860839844,187.52786583299843,42.234905929099774,-0.557653084338483,1,2,2024,44,13,7,186.3182373046875,False,0,-1,0,0,-1,0,4692.6495042970655,6555.6935359565805,4862.952062019499,AAPL
